Timestamp,Line,Event_Type,Downtime_Hours,Output_Units,Good_Units,Operator,Shift
2024-05-11 15:12:00,P1,No issue,0.0,6784,6239,Asha,day
2024-12-01 20:07:00,L9,PM,2.53,2379,2074,Diya,day
2024-12-28 05:45:00,L8,No issue,0.0,11350,9856,Asha,NIGHT
2024-03-11 14:22:00,P1,Breakdown,2.5,7810,6711,Diya,  Day 
2024-06-15 06:11:00,T2,Breakdown,0.7,4065,3533,Diya,  Day 
2024-08-24 23:59:00,L9,Breakdown,2.17,6259,6172,Evan,NIGHT
2024-07-04 15:22:00,P1,No issue,0.0,8838,7969,Ben,day
2024-12-24 22:25:00,L9,Changeover,2.64,2521,2507,Diya,  Day 
2024-09-30 00:53:00,L8,No issue,0.0,6396,5988,Chen,  Day 
2024-04-23 06:45:00,T2,Quality stop,1.48,7148,7141,Diya,day
2024-08-31 18:08:00,P1,No issue,0.0,476,409,Chen,Day
2024-08-10 19:32:00,L9,No issue,0.0,5932,5564,Ben,  Day 
2024-11-09 13:00:00,L8,No issue,0.0,3816,3670,Ben,Night
2024-04-01 23:14:00,L9,No issue,0.0,2180,2021,Ben,day
2024-09-25 13:43:00,T1,PM,2.01,2915,2744,,  Day 
2024-02-22 18:07:00,P1,No issue,0.0,9270,8035,Asha,  Day 
2024-11-25 00:47:00,L9,Quality stop,3.64,4873,4636,Evan,Day
2024-11-12 01:48:00,T2,Breakdown,0.23,11986,11382,,Night
2024-11-20 19:00:00,T2,Breakdown,4.29,42,36,Diya,Night
2024-12-18 23:48:00,T2,No issue,0.0,1882,1686,Chen,Day
2024-05-12 14:49:00,T1,Quality stop,1.21,1819,1702,Ben,day
2024-09-29 07:14:00,L9,Breakdown,0.76,1302,1222,Asha,day
2024-01-08 13:37:00,T1,No issue,0.0,1615,1521,Chen,NIGHT
2024-05-04 11:21:00,L8,Changeover,1.42,4723,4487,Ben,NIGHT
2024-09-30 06:51:00,T1,Breakdown,1.77,4916,4878,Diya,day
2024-07-02 19:31:00,L8,Quality stop,0.7,5878,5607,Ben,Night
2024-04-25 03:57:00,L8,No issue,0.0,5173,4480,Ben,NIGHT
2024-12-19 09:10:00,L8,Changeover,9.74,2140,1840,Diya,day
2024-01-31 09:35:00,L9,Changeover,2.32,6320,6317,Diya,Night
2024-10-19 08:09:00,L8,Breakdown,1.3,9837,8681,Evan,day
2024-11-18 21:24:00,P1,Breakdown,0.7,7690,7065,Chen,day
2024-01-31 23:33:00,P1,Breakdown,0.97,2482,2179,Asha,  Day 
2024-04-10 07:30:00,P1,No issue,0.0,11945,11089,Ben,Day
2024-06-30 15:11:00,T1,Breakdown,0.87,2534,2339,Evan,  Day 
2024-12-16 02:24:00,P1,PM,1.17,6146,5272,Ben,day
2024-05-20 12:53:00,L9,No issue,0.0,10635,9681,Chen,  Day 
2024-04-24 11:08:00,T1,Breakdown,1.59,10826,10646,,Night
2024-12-22 19:37:00,L8,No issue,0.0,11793,10040,Diya,day
2024-09-10 18:25:00,P1,No issue,0.0,3101,3015,Ben,  Day 
2024-08-12 19:11:00,L8,No issue,0.0,389,370,Diya,Day
2024-09-28 20:29:00,L8,No issue,0.0,9423,8846,Asha,day
2024-11-28 23:36:00,L8,Changeover,0.79,9480,9464,Ben,Day
2024-10-30 04:49:00,L8,Breakdown,1.21,3349,3221,Ben,Night
2024-08-07 22:38:00,L9,No issue,0.0,11066,10026,Ben,Night
2024-11-11 11:25:00,T1,Breakdown,0.23,8634,7975,Asha,Night
2024-11-20 12:22:00,P1,Breakdown,0.43,10197,9185,Chen,day
2024-05-19 02:46:00,T1,PM,1.06,8015,7277,Chen,day
2024-05-22 13:08:00,L9,No issue,0.0,2690,2521,Asha,  Day 
2024-12-23 19:02:00,L9,No issue,0.0,10694,10206,,Night
2024-08-05 09:36:00,P1,Changeover,4.69,2219,2029,Evan,day
2024-02-01 01:34:00,T1,Breakdown,1.21,5994,5861,Ben,Night
2024-08-08 17:04:00,L9,Breakdown,1.21,1548,1324,Chen,Night
2024-05-16 10:01:00,L8,No issue,0.0,10494,10047,Evan,Day
2024-07-28 17:12:00,T2,No issue,0.0,1040,1009,Asha,NIGHT
2024-01-09 08:48:00,L9,No issue,0.0,3588,3442,Chen,Day
2024-11-08 20:09:00,P1,No issue,0.0,11412,11108,Chen,day
2024-09-21 07:33:00,L8,Breakdown,0.44,6520,5628,Diya,day
2024-04-04 13:25:00,T1,No issue,0.0,2179,1859,,Night
2024-02-26 00:03:00,P1,Changeover,2.42,9180,7890,Ben,Night
2024-03-30 08:31:00,P1,Quality stop,0.34,1114,1012,Evan,Day
2024-05-15 04:51:00,T1,Breakdown,1.89,11164,10408,Ben,  Day 
2024-11-17 04:23:00,T1,Quality stop,1.62,9451,8622,Diya,  Day 
2024-03-28 19:56:00,L8,No issue,0.0,7991,6946,,  Day 
2024-01-16 13:56:00,T2,Changeover,1.15,6094,6055,Diya,Night
2024-08-09 14:59:00,T2,Breakdown,0.96,3293,2897,Evan,NIGHT
2024-08-30 20:16:00,P1,No issue,0.0,2858,2799,Diya,day
2024-04-10 15:06:00,P1,Changeover,3.86,4959,4911,Diya,  Day 
2024-12-16 09:29:00,T2,Breakdown,2.61,7611,6919,Diya,NIGHT
2024-12-04 14:45:00,T2,Quality stop,0.96,1632,1421,Chen,Night
2024-01-20 12:17:00,L9,No issue,0.0,738,703,Ben,Day
2024-07-21 01:53:00,P1,Quality stop,2.94,6662,6280,Ben,Night
2024-06-25 14:53:00,P1,No issue,0.0,5124,4654,Diya,Day
2024-08-02 20:02:00,P1,Breakdown,0.26,5322,4600,Diya,day
2024-08-09 18:10:00,P1,No issue,0.0,1676,1453,Diya,Night
2024-10-30 23:42:00,L9,Breakdown,3.2,1757,1614,Diya,Day
2024-04-06 23:49:00,L8,Breakdown,1.75,7723,6901,Asha,NIGHT
2024-10-12 22:57:00,L9,Changeover,0.74,2206,2178,Evan,Night
2024-08-28 06:49:00,L8,No issue,0.0,10742,9198,Ben,Night
2024-06-15 10:26:00,L8,No issue,0.0,10735,9163,Chen,Night
2024-07-20 06:46:00,T2,PM,0.8,4529,5029,Evan,NIGHT
2024-07-09 01:20:00,P1,Breakdown,1.15,4384,3977,Chen,day
2024-12-12 07:31:00,T2,PM,0.37,4930,4646,Ben,NIGHT
2024-06-08 23:46:00,T1,Breakdown,0.77,4223,3824,Diya,Night
2024-10-12 15:08:00,L8,Changeover,1.01,7104,6726,Chen,Day
2024-07-02 06:36:00,P1,No issue,0.0,10975,10309,Ben,day
2024-08-01 07:18:00,T1,Changeover,2.19,1240,1073,Ben,NIGHT
2024-03-12 09:44:00,L9,Breakdown,5.17,5168,4614,Asha,Day
2024-02-18 05:10:00,T1,No issue,0.0,11813,10252,Asha,Night
2024-09-19 15:00:00,T2,PM,1.32,6732,5979,Ben,Day
2024-07-20 17:34:00,T1,No issue,0.0,8478,7755,Chen,  Day 
2024-02-18 20:18:00,L8,Breakdown,1.79,317,293,Asha,Night
2024-06-20 15:04:00,T2,PM,1.1,2185,2120,Asha,Night
2024-04-24 18:34:00,L8,Changeover,1.1,1105,1067,Asha,Day
2024-09-16 10:59:00,T1,No issue,0.0,4988,4548,Ben,Night
2024-03-15 12:02:00,P1,PM,0.72,1104,1092,Asha,  Day 
2024-09-14 09:09:00,T2,Changeover,2.42,10075,9203,Asha,day
2024-09-24 20:17:00,T1,No issue,0.0,4144,4023,Chen,  Day 
2024-12-04 16:55:00,T1,PM,2.57,795,676,Chen,day
2024-09-26 10:29:00,T1,No issue,0.0,4628,4111,Diya,Night
2024-10-25 16:49:00,T1,No issue,0.0,3236,2892,Evan,  Day 
2024-04-04 06:12:00,T1,No issue,0.0,7814,6941,Evan,  Day 
2024-08-02 18:35:00,L8,PM,0.37,6517,5804,Diya,  Day 
2024-06-16 21:08:00,P1,Quality stop,1.15,6152,5318,Chen,NIGHT
2024-05-01 16:26:00,P1,Breakdown,0.32,7032,6121,Chen,day
2024-06-25 22:37:00,L8,Changeover,0.28,1492,1390,Evan,day
2024-01-25 21:44:00,T2,Breakdown,0.96,11492,11099,Diya,NIGHT
2024-11-26 06:37:00,T1,PM,0.54,8671,8198,Diya,  Day 
2024-04-15 06:37:00,T2,No issue,0.0,9507,8975,Ben,NIGHT
2024-12-07 14:36:00,T1,PM,3.43,9114,8207,Asha,Day
2024-12-02 14:21:00,L9,No issue,0.0,11338,10365,Asha,Day
2024-04-22 13:13:00,L8,Breakdown,1.3,607,548,Evan,  Day 
2024-02-25 10:35:00,L9,Breakdown,0.88,485,448,Asha,Day
2024-11-21 16:56:00,L8,Breakdown,0.24,126,116,Ben,Day
2024-07-09 04:25:00,T2,No issue,0.0,7766,7700,Ben,day
2024-07-09 16:09:00,L8,Quality stop,0.48,7964,7784,Ben,Night
2024-01-20 18:51:00,L8,Breakdown,1.65,3954,3485,Chen,Day
2024-12-24 07:13:00,L8,No issue,0.0,2308,2291,Diya,Night
2024-05-30 23:27:00,T1,Breakdown,2.54,5191,4757,Diya,Night
2024-08-01 07:35:00,T1,Breakdown,2.77,3012,2657,Chen,Day
2024-02-07 04:02:00,L8,No issue,0.0,2031,1861,Ben,Night
2024-08-02 03:07:00,T2,No issue,0.0,5221,4440,Ben,Night
2024-10-27 08:19:00,T2,Breakdown,2.14,9123,9088,Ben,Night
2024-03-21 11:09:00,T2,PM,0.34,559,551,Ben,Night
2024-05-09 08:00:00,P1,PM,0.19,11441,10491,,Day
2024-11-07 06:03:00,L8,Breakdown,1.84,5203,5141,Diya,NIGHT
2024-11-19 19:42:00,L9,PM,0.95,6508,5561,Diya,NIGHT
2024-02-28 05:55:00,T2,No issue,0.0,11018,9832,Diya,Night
2024-08-31 03:48:00,L8,Breakdown,1.49,1744,1703,Ben,NIGHT
2024-05-06 15:17:00,T1,No issue,0.0,251,249,Asha,  Day 
2024-10-04 08:18:00,L9,No issue,0.0,11561,11551,Chen,day
2024-01-13 15:29:00,P1,Breakdown,0.48,8704,7592,Diya,NIGHT
2024-03-30 21:50:00,L9,Breakdown,1.68,4693,4218,Asha,Day
2024-06-20 07:49:00,T2,No issue,0.0,2109,1866,Ben,NIGHT
2024-04-20 02:20:00,P1,Changeover,2.66,9727,8469,Diya,Night
2024-01-14 12:51:00,P1,Changeover,5.35,5637,5313,Ben,day
2024-10-31 12:20:00,P1,No issue,0.0,5398,4753,Chen,Day
2024-02-28 09:25:00,P1,Changeover,2.03,89,82,Ben,day
2024-05-04 12:41:00,L9,Quality stop,5.96,10168,8967,Chen,day
2024-06-29 15:24:00,L8,Breakdown,1.31,10974,9963,Ben,Night
2024-03-06 18:34:00,T1,Breakdown,0.9,1260,1247,Chen,Night
2024-11-06 07:28:00,P1,Quality stop,0.6,3694,3343,Diya,Night
2024-07-14 05:50:00,P1,Breakdown,1.0,7754,7576,Diya,day
2024-08-04 10:44:00,T1,No issue,0.0,782,742,Evan,NIGHT
2024-08-02 19:35:00,L8,Breakdown,2.62,6567,6141,Evan,NIGHT
2024-11-13 17:17:00,L8,Changeover,1.7,4427,3841,Ben,day
2024-03-07 04:11:00,T1,Changeover,1.97,7162,6709,Diya,Day
2024-04-23 18:00:00,P1,Changeover,1.7,11891,11631,,day
2024-05-06 04:43:00,T2,Changeover,1.27,5247,5201,Ben,day
2024-06-08 03:13:00,L8,Changeover,1.55,8967,7718,Asha,day
2024-11-08 00:12:00,T1,No issue,0.0,6551,5956,Diya,  Day 
2024-09-04 00:38:00,L8,Changeover,5.33,9144,8766,Ben,NIGHT
2024-05-14 04:02:00,T2,Changeover,1.74,9875,8553,Evan,NIGHT
2024-02-28 20:30:00,P1,Breakdown,1.13,3696,3512,Chen,  Day 
2024-08-20 14:09:00,t1,No issue,0.0,3128,2992,Asha,Night
2024-08-29 09:25:00,T2,Breakdown,3.25,1394,1346,Asha,Day
2024-12-19 07:51:00,L8,Breakdown,0.87,3957,3495,Chen,  Day 
2024-10-11 23:41:00,T1,Quality stop,0.85,1449,1262,Diya,day
2024-12-27 14:33:00,L9,No issue,0.0,11842,11123,Chen,  Day 
2024-02-24 16:45:00,L8,Changeover,2.04,2053,1830,Chen,Night
2024-12-26 20:54:00,T2,Changeover,0.29,1253,1212,Asha,day
2024-01-15 19:25:00,L8,Breakdown,1.32,2268,1946,Asha,  Day 
2024-02-27 14:41:00,T2,No issue,0.0,2141,2106,Chen,Day
2024-04-30 13:19:00,T2,PM,3.31,5412,4884,Diya,NIGHT
2024-12-08 16:15:00,P1,Breakdown,3.89,332,289,Chen,day
2024-02-13 07:13:00,L9,No issue,0.0,7659,6751,Asha,  Day 
2024-12-02 15:48:00,T1,Changeover,0.61,7543,6551,Ben,NIGHT
2024-01-05 12:09:00,P1,Quality stop,0.73,2268,2231,Chen,  Day 
2024-12-16 13:35:00,L8,PM,1.43,11811,10619,Ben,  Day 
2024-12-07 20:13:00,P1,No issue,0.0,3243,2819,Chen,Night
2024-04-13 02:42:00,T1,Breakdown,1.81,665,613,Ben,Day
2024-01-09 10:03:00,P1,No issue,0.0,1740,1672,Chen,Day
2024-08-18 02:45:00,T1,Quality stop,1.73,11545,10236,Asha,Night
2024-11-04 13:12:00,L8,Breakdown,1.06,7133,6821,Diya,day
2024-10-21 10:03:00,L8,No issue,0.0,5528,5188,Chen,day
2024-12-02 16:12:00,P1,Quality stop,2.08,7516,7121,Chen,Day
2024-10-21 12:44:00,L8,No issue,0.0,5085,4841,Asha,NIGHT
2024-06-10 09:19:00,T2,Breakdown,2.29,6846,6191,Chen,  Day 
2024-07-19 12:28:00,T2,PM,1.28,810,714,Asha,day
2024-04-16 15:31:00,L8,No issue,0.0,7934,6921,Asha,Day
2024-10-20 03:29:00,T2,Quality stop,0.3,1243,1188,Chen,day
2024-05-16 09:10:00,L8,PM,0.57,6412,5955,Evan,  Day 
2024-07-04 20:37:00,T2,Quality stop,1.18,4233,4084,Diya,Day
2024-12-07 17:20:00,L8,Breakdown,1.66,4015,3673,Diya,day
2024-07-27 15:49:00,T1,Changeover,0.99,5797,5679,Ben,  Day 
2024-03-07 12:47:00,T1,Changeover,1.17,6637,6060,Chen,  Day 
2024-10-30 08:12:00,L8,Breakdown,0.89,489,475,Chen,Night
2024-03-19 08:11:00,T2,Quality stop,0.48,3333,3326,Chen,NIGHT
2024-03-01 15:28:00,P1,No issue,0.0,5545,5165,Evan,NIGHT
2024-07-23 06:28:00,L8,No issue,0.0,8830,7597,Evan,  Day 
2024-01-24 07:37:00,L9,No issue,0.0,2334,2103,Asha,NIGHT
2024-03-06 03:41:00,T1,Quality stop,0.54,2994,2744,Diya,  Day 
2024-11-08 20:48:00,L8,Quality stop,0.24,1714,1599,Asha,NIGHT
2024-12-01 20:22:00,T2,Breakdown,1.85,8160,7877,Chen,NIGHT
2024-01-08 21:14:00,L8,Breakdown,2.32,3100,3014,Ben,Night
2024-06-12 17:58:00,L8,Quality stop,2.18,10067,8729,Evan,Night
2024-03-15 01:23:00,T1,No issue,0.0,9006,8731,Ben,Day
2024-03-29 18:57:00,P1,No issue,0.0,8210,7227,Ben,NIGHT
2024-12-23 01:14:00,P1,Breakdown,2.94,9092,7904,Diya,NIGHT
2024-03-30 18:02:00,L8,PM,0.82,11469,10206,Ben,Night
2024-11-28 00:19:00,L8,No issue,0.0,7268,6362,Ben,day
2024-04-18 22:35:00,L8,No issue,0.0,7387,6852,Diya,Night
2024-08-26 04:30:00,L8,Changeover,2.56,4258,3991,,day
2024-04-19 08:17:00,T2,Breakdown,4.51,11569,11215,Diya,Day
2024-06-07 08:57:00,P1,No issue,0.0,7004,6670,Asha,day
2024-10-17 23:06:00,P1,Breakdown,0.99,11749,10270,Asha,Night
2024-06-12 02:17:00,P1,No issue,0.0,10426,9433,Asha,Day
2024-12-14 09:30:00,T2,Breakdown,0.59,8313,7262,Ben,Night
2024-12-09 15:53:00,L8,Breakdown,0.87,2176,2023,Chen,Night
2024-09-02 17:32:00,T2,Quality stop,2.27,6075,5587,Diya,Day
2024-01-23 08:29:00,T1,No issue,0.0,11966,10180,Evan,Night
2024-01-04 09:52:00,T1,No issue,0.0,11735,10928,Diya,day
2024-02-07 07:12:00,L8,No issue,0.0,347,317,Chen,Night
2024-02-04 10:56:00,P1,Breakdown,1.96,8559,7684,Asha,NIGHT
2024-08-14 06:28:00,T2,No issue,0.0,1311,1153,Diya,NIGHT
2024-10-20 22:32:00,L9,No issue,0.0,3716,3492,Evan,Day
2024-10-17 16:57:00,T2,Changeover,0.67,11539,10165,Ben,day
2024-09-25 14:40:00,P1,Quality stop,3.28,1285,1213,Asha,Night
2024-05-26 18:47:00,L9,No issue,0.0,8058,6988,Diya,Night
2024-02-18 06:34:00,P1,PM,4.62,5662,4923,Chen,day
2024-08-16 02:05:00,P1,PM,0.75,7099,6787,Ben,day
2024-08-17 03:06:00,L8,No issue,0.0,7862,7324,Evan,  Day 
2024-01-07 18:06:00,P1,No issue,0.0,11410,9928,Ben,Day
2024-06-27 09:52:00,T1,Breakdown,5.24,1509,1493,Diya,  Day 
2024-05-26 04:58:00,L9,No issue,0.0,3314,3116,Evan,Day
2024-04-21 01:52:00,L8,No issue,0.0,609,564,Asha,NIGHT
2024-08-12 20:46:00,T1,Quality stop,1.33,11208,11080,Asha,Night
2024-05-31 18:52:00,P1,No issue,0.0,11333,11052,Diya,  Day 
2024-08-29 02:24:00,T1,Changeover,0.55,7557,7426,Asha,Day
2024-01-06 17:03:00,L8,No issue,0.0,4102,3795,Chen,Day
2024-04-25 22:19:00,L8,Breakdown,1.37,4917,4887,Ben,Night
2024-04-05 21:23:00,T1,Quality stop,0.44,10715,9449,Chen,NIGHT
2024-01-02 03:01:00,L9,No issue,0.0,252,216,Diya,Day
2024-01-18 23:53:00,P1,Quality stop,3.0,8775,7698,Ben,Day
2024-11-30 08:04:00,L8,Changeover,2.1,1833,1650,Diya,NIGHT
2024-04-13 13:23:00,L8,Breakdown,1.17,1828,1762,Asha,Day
2024-03-31 11:18:00,T1,PM,3.53,6320,5732,Ben,day
2024-07-10 07:50:00,T2,Changeover,1.53,3013,2832,Evan,day
2024-07-31 09:58:00,L9,PM,1.06,5201,5017,Chen,day
2024-12-05 20:38:00,T1,Quality stop,1.3,9861,8421,Diya,Night
2024-09-02 17:17:00,L9,No issue,0.0,8685,8222,Chen,day
2024-01-17 21:44:00,T2,Changeover,1.88,10269,9714,Diya,  Day 
2024-02-01 13:55:00,L8,No issue,0.0,2158,1958,Chen,NIGHT
2024-08-04 22:46:00,L9,Breakdown,1.02,1316,1256,Asha,Day
2024-07-04 20:53:00,T2,Breakdown,0.96,8225,7894,Ben,NIGHT
2024-02-10 09:38:00,L8,PM,2.84,7300,6491,Chen,  Day 
2024-04-17 16:17:00,T2,No issue,0.0,10344,9328,Diya,Day
2024-07-12 19:19:00,T1,PM,4.13,7182,6233,Ben,NIGHT
2024-07-23 08:30:00,L8,No issue,0.0,3595,3074,Ben,  Day 
2024-09-05 22:15:00,T1,No issue,0.0,9643,9167,Chen,day
2024-04-27 13:19:00,L8,No issue,0.0,2403,2126,Chen,  Day 
2024-11-11 10:01:00,T2,Changeover,2.39,3483,2976,Ben,  Day 
2024-09-18 18:19:00,T1,Changeover,0.68,2475,2472,Asha,day
2024-04-13 13:23:00,P1,Changeover,0.93,11836,10620,Ben,day
2024-10-18 13:58:00,T2,Changeover,1.27,6829,5912,,Night
2024-12-08 19:33:00,T2,Quality stop,0.54,5951,5194,Ben,NIGHT
2024-06-25 05:17:00,T1,PM,2.63,5051,4429,Asha,NIGHT
2024-11-15 06:53:00,L8,Changeover,0.32,7613,6994,Asha,  Day 
2024-10-20 08:33:00,L9,No issue,0.0,8625,8528,Ben,  Day 
2024-06-04 11:27:00,L9,Breakdown,3.12,10469,9913,Chen,NIGHT
2024-01-19 11:11:00,L9,Changeover,0.74,1521,1352,Diya,NIGHT
2024-02-08 03:37:00,P1,No issue,0.0,6159,5982,Diya,  Day 
2024-09-09 01:02:00,T1,PM,1.82,7701,7426,Ben,Night
2024-11-02 10:11:00,L9,Breakdown,1.73,10021,10012,Ben,NIGHT
2024-12-21 20:51:00,T2,Quality stop,3.14,3949,3930,Ben,NIGHT
2024-06-08 15:44:00,L8,Breakdown,1.31,3768,3394,Diya,NIGHT
2024-11-29 11:27:00,L9,No issue,0.0,6864,6567,Evan,  Day 
2024-12-06 01:51:00,T1,Changeover,4.91,1811,1653,Asha,  Day 
2024-06-06 19:08:00,P1,Quality stop,0.58,2910,2534,Diya,NIGHT
2024-04-27 17:07:00,L9,Changeover,2.69,5999,5674,Asha,  Day 
2024-06-27 14:04:00,P1,No issue,0.0,687,606,Diya,Night
2024-03-08 14:58:00,L8,No issue,0.0,4704,4140,Chen,Night
2024-07-05 19:44:00,T2,Breakdown,0.64,10554,10427,Asha,day
2024-09-01 09:02:00,P1,Breakdown,1.64,3767,3496,Asha,  Day 
2024-10-15 09:47:00,T1,PM,0.87,4588,3996,Evan,Night
2024-06-27 11:15:00,T1,Changeover,6.1,10028,9594,Diya,Day
2024-12-30 00:08:00,L8,No issue,0.0,6193,5952,Diya,Day
2024-03-04 10:37:00,L9,No issue,0.0,2986,2947,Evan,day
2024-02-20 16:25:00,L8,No issue,0.0,9129,8784,Chen,  Day 
2024-08-31 11:16:00,T2,No issue,0.0,10300,9970,Evan,Day
2024-10-25 16:08:00,T1,Quality stop,0.62,10035,9313,,day
2024-08-28 11:18:00,T2,Breakdown,5.05,1142,1104,Diya,NIGHT
2024-05-06 23:53:00,T2,PM,0.3,8839,7884,Diya,  Day 
2024-02-08 00:42:00,L9,No issue,0.0,10273,9053,Evan,Day
2024-05-31 10:56:00,T2,Breakdown,1.22,7148,6679,Chen,day
2024-11-09 13:23:00,L8,Breakdown,0.76,6672,6009,Ben,Night
2024-01-23 12:28:00,T1,Quality stop,2.39,747,653,Chen,Day
2024-02-05 20:38:00,L8,Breakdown,0.35,7183,6822,Chen,Night
2024-03-24 23:44:00,L9,Breakdown,0.79,3133,2757,Diya,day
2024-09-02 03:31:00,P1,No issue,0.0,991,949,Chen,  Day 
2024-12-30 23:28:00,T2,PM,1.61,7164,6387,Asha,day
2024-01-11 02:42:00,P1,No issue,0.0,5069,5057,,Day
2024-03-23 12:02:00,L9,No issue,0.0,7857,7543,Evan,day
2024-01-22 02:46:00,L8,No issue,0.0,7378,6451,Diya,Night
2024-12-20 05:02:00,L8,No issue,0.0,784,683,Diya,NIGHT
2024-02-21 07:11:00,P1,Breakdown,5.25,6243,5972,Ben,Day
2024-09-06 00:59:00,P1,Breakdown,0.23,2838,2478,Chen,  Day 
2024-07-24 09:31:00,L8,No issue,0.0,1715,1461,Diya,NIGHT
2024-03-23 20:31:00,P1,Breakdown,1.02,11141,10971,Diya,NIGHT
2024-05-12 07:56:00,T2,No issue,0.0,3542,3153,Ben,  Day 
2024-05-08 23:25:00,L9,Breakdown,0.47,8103,7957,Evan,  Day 
2024-06-06 23:02:00,P1,PM,0.93,9941,9928,Ben,Night
2024-06-18 01:54:00,T1,No issue,-1,253,237,Ben,NIGHT
2024-07-04 20:07:00,L8,No issue,0.0,7771,6777,Diya,  Day 
2024-10-06 08:12:00,L8,No issue,0.0,1226,1175,Ben,Day
2024-07-31 07:08:00,T2,Quality stop,1.6,6229,5465,Ben,day
2024-02-25 17:33:00,P1,PM,4.72,9637,9350,Evan,NIGHT
2024-02-09 06:44:00,T2,Quality stop,2.56,4071,3750,Diya,NIGHT
2024-04-11 20:31:00,T1,No issue,0.0,2156,1887,Asha,NIGHT
2024-07-26 07:15:00,T1,No issue,0.0,6070,5747,Evan,  Day 
2024-07-17 20:45:00,L9,No issue,0.0,188,180,Asha,  Day 
2024-09-13 08:21:00,T1,No issue,0.0,7031,6823,Ben,Day
2024-05-16 21:49:00,L9,PM,3.74,2809,2439,Asha,Night
2024-12-19 05:28:00,L8,No issue,0.0,3150,3101,Asha,Night
2024-04-18 00:52:00,P1,Quality stop,0.81,6034,5347,Asha,NIGHT
2024-04-03 17:31:00,L8,No issue,0.0,9028,8057,Diya,Day
2024-02-17 23:04:00,T2,No issue,0.0,9438,8213,Chen,NIGHT
2024-12-17 15:38:00,T1,Changeover,3.91,4898,4510,Diya,  Day 
2024-12-07 17:39:00,L8,No issue,0.0,10811,9263,Chen,  Day 
2024-10-16 06:28:00,P1,Breakdown,7.6,5386,5337,Chen,Night
2024-06-18 10:23:00,L8,Breakdown,0.4,852,810,Chen,  Day 
2024-02-15 03:12:00,T2,Breakdown,1.05,6013,5896,Evan,Day
2024-08-19 22:48:00,T1,Changeover,1.44,878,782,Chen,day
2024-02-01 21:31:00,P1,Quality stop,0.49,916,880,Evan,  Day 
2024-04-22 19:40:00,T1,PM,2.0,9088,8524,Evan,NIGHT
2024-08-22 05:03:00,T1,No issue,0.0,2358,2074,Asha,Day
2024-01-26 23:59:00,P1,No issue,0.0,11371,10221,Asha,Night
2024-01-17 12:18:00,T1,Changeover,0.79,6774,5948,Chen,day
2024-03-22 08:23:00,L9,Breakdown,1.42,10673,10077,Chen,  Day 
2024-11-09 23:22:00,T1,PM,1.89,8933,7898,Ben,  Day 
2024-07-12 10:24:00,L8,No issue,0.0,5266,4853,Diya,NIGHT
2024-03-11 13:52:00,T2,No issue,0.0,9950,9573,Chen,day
2024-02-17 19:15:00,L9,No issue,0.0,2460,2277,Evan,  Day 
2024-11-01 22:11:00,T1,Breakdown,0.84,3280,3166,Ben,NIGHT
2024-05-26 23:17:00,t1,Breakdown,0.4,5268,4807,Diya,NIGHT
2024-02-24 04:47:00,T2,No issue,0.0,4437,3857,Asha,NIGHT
2024-02-25 23:27:00,P1,No issue,0.0,2951,2544,Diya,NIGHT
2024-07-05 22:24:00,P1,PM,2.01,996,922,Evan,  Day 
2024-12-16 02:17:00,L9,No issue,0.0,8352,7804,Evan,Day
2024-11-01 07:59:00,T2,Breakdown,1.99,7298,6829,Evan,Day
2024-11-12 18:45:00,P1,PM,1.03,3025,2933,Diya,Day
2024-02-26 02:55:00,T2,Changeover,1.78,3744,3379,Asha,Night
2024-01-28 04:16:00,P1,Breakdown,0.67,6257,6067,Diya,day
2024-07-11 17:43:00,L8,Breakdown,1.15,11228,9721,Ben,Day
2024-10-16 11:58:00,L9,No issue,0.0,9294,8453,Asha,  Day 
2024-05-18 05:55:00,L8,Breakdown,1.13,532,517,Evan,  Day 
2024-06-04 21:30:00,L8,Quality stop,1.27,7067,6438,Diya,Day
2024-03-21 12:54:00,L8,No issue,0.0,265,255,Ben,day
2024-09-23 07:50:00,L8,Breakdown,0.54,6538,6002,Ben,Day
2024-11-01 13:42:00,T1,Breakdown,0.98,931,893,Ben,  Day 
2024-07-17 11:48:00,T2,No issue,0.0,687,685,Chen,  Day 
2024-06-09 11:40:00,L9,Quality stop,0.19,11107,11067,Diya,day
2024-03-10 23:06:00,T2,Breakdown,1.42,2786,2554,Asha,Night
2024-12-08 23:27:00,T2,No issue,0.0,4663,4620,Diya,day
2024-09-14 00:15:00,P1,No issue,0.0,8340,7876,,day
2024-04-05 17:54:00,T2,No issue,0.0,5282,5075,Chen,Night
2024-05-11 14:58:00,T2,PM,5.94,1722,1586,Evan,  Day 
2024-04-17 04:42:00,L9,No issue,0.0,701,665,Diya,Night
2024-10-14 12:23:00,T2,Quality stop,0.93,4942,4627,Chen,day
2024-12-29 19:06:00,T2,Changeover,0.37,6076,5217,Chen,Night
2024-06-03 07:33:00,L9,No issue,0.0,6714,5733,Ben,Night
2024-07-02 19:42:00,T2,No issue,0.0,816,807,Diya,day
2024-04-23 14:38:00,L8,No issue,0.0,671,633,Chen,  Day 
2024-08-02 03:48:00,T1,PM,1.2,6838,6795,Asha,NIGHT
2024-05-29 02:37:00,T2,PM,4.8,1330,1303,Chen,Day
2024-08-28 02:54:00,T1,Breakdown,4.94,8024,7885,Ben,Day
