Timestamp,Line,Event_Type,Downtime_Hours,Output_Units,Good_Units,Operator,Shift
2024-11-25 05:45:00,T1,No issue,0.0,10032,9359,Evan,Day
2024-09-01 12:00:00,L9,Breakdown,0.0,9903,8677,Asha,Day
2024-04-14 03:01:00,T1,No issue,0.0,5624,4803,Ben,Day
2024-04-10 06:49:00,L8,No issue,0.0,10273,9879,Diya,Night
2024-03-10 15:25:00,T1,PM,0.0,10075,8802,Ben,Day
2024-01-21 18:44:00,P1,Changeover,1.0,8936,7647,Diya,Night
2024-09-27 13:34:00,L9,No issue,0.0,3198,3154,Chen,Day
2024-01-31 14:06:00,T1,No issue,0.0,5221,4913,Diya,Day
2024-08-27 18:46:00,T2,No issue,0.0,10905,10024,Evan,Day
2024-05-22 07:33:00,T1,No issue,0.0,8972,7726,Asha,Night
2024-10-14 11:21:00,L9,No issue,0.0,753,665,Ben,Night
2024-05-01 04:40:00,T2,No issue,0.0,4032,3593,Chen,Day
2024-05-23 05:16:00,P1,Breakdown,2.0,6289,5938,Evan,Night
2024-04-15 20:26:00,T2,No issue,0.0,7000,6452,Chen,Day
2024-10-28 10:04:00,T1,No issue,0.0,2680,2390,Chen,Day
2024-10-26 01:35:00,L9,PM,0.0,8874,7674,Diya,Day
2024-10-06 04:29:00,L9,Breakdown,4.0,1087,1028,Asha,Day
2024-08-29 12:32:00,L8,No issue,0.0,4710,4483,Evan,Day
2024-09-08 05:53:00,P1,Changeover,1.0,5816,5038,Unknown,Night
2024-02-12 20:54:00,T1,Quality stop,0.0,18,15,Chen,Night
2024-08-10 20:56:00,T1,Breakdown,0.0,4544,3931,Diya,Day
2024-06-25 03:25:00,L8,Breakdown,2.0,6132,6044,Evan,Day
2024-11-27 04:53:00,T2,No issue,0.0,11012,10861,Evan,Night
2024-03-06 19:41:00,L8,PM,0.0,10684,10131,Evan,Day
2024-09-09 12:58:00,T2,Breakdown,1.0,4397,4287,Chen,Night
2024-01-20 00:47:00,L9,No issue,0.0,4112,4009,Chen,Day
2024-08-03 16:37:00,T2,Breakdown,4.0,1689,1578,Diya,Night
2024-08-09 15:07:00,T1,No issue,0.0,1413,1336,Evan,Day
2024-09-30 10:28:00,L9,No issue,0.0,32,28,Evan,Day
2024-05-15 00:08:00,L9,No issue,0.0,8573,7622,Ben,Night
2024-12-27 15:25:00,L8,Changeover,0.0,6626,6109,Asha,Day
2024-06-07 16:26:00,T2,Breakdown,1.0,1112,1038,Diya,Day
2024-11-02 22:49:00,L8,Breakdown,1.0,9135,8874,Diya,Night
2024-01-12 10:34:00,T1,Breakdown,1.0,8379,7426,Diya,Night
2024-10-28 08:52:00,P1,PM,1.0,8728,8181,Chen,Night
2024-05-02 09:37:00,T1,No issue,0.0,11603,10999,Evan,Day
2024-01-16 14:21:00,T2,Breakdown,2.0,2438,2232,Diya,Night
2024-11-02 02:41:00,T2,No issue,0.0,9047,8801,Ben,Night
2024-10-13 18:51:00,T1,No issue,0.0,8139,7303,Diya,Day
2024-07-25 17:20:00,T1,No issue,0.0,1068,1010,Asha,Night
2024-01-10 00:07:00,L8,Breakdown,2.0,8065,6930,Chen,Night
2024-01-23 17:08:00,L9,Changeover,1.0,7088,6430,Ben,Night
2024-03-04 23:16:00,L8,Breakdown,1.0,8834,7782,Evan,Day
2024-08-24 12:07:00,L9,No issue,0.0,7815,6958,Diya,Night
2024-09-13 13:14:00,T2,Breakdown,2.0,5714,4962,Evan,Day
2024-05-22 12:40:00,L9,Breakdown,0.0,11241,9885,Diya,Day
2024-02-08 05:49:00,L8,Changeover,0.0,6057,5964,Chen,Day
2024-07-20 10:34:00,L8,PM,2.0,5853,5041,Asha,Night
2024-05-28 21:31:00,T1,Changeover,0.0,7680,7549,Asha,Day
2024-03-24 22:03:00,T1,Breakdown,0.0,5740,5051,Diya,Day
2024-07-13 20:37:00,T1,No issue,0.0,4280,3864,Ben,Day
2024-11-25 04:11:00,L9,Quality stop,1.0,9805,9539,Diya,Night
2024-05-13 13:34:00,T2,Breakdown,0.0,1552,1437,Chen,Day
2024-01-13 08:19:00,T2,Breakdown,1.0,8168,7623,Chen,Night
2024-08-16 23:07:00,P1,No issue,0.0,6394,6127,Unknown,Day
2024-07-24 01:01:00,L8,Quality stop,0.0,1674,1531,Evan,Night
2024-04-25 15:43:00,L9,No issue,0.0,6446,6306,Diya,Night
2024-07-10 13:58:00,L8,Breakdown,0.0,1455,1421,Unknown,Night
2024-03-26 17:47:00,L9,Changeover,1.0,3555,3098,Asha,Day
2024-07-22 05:27:00,T1,Breakdown,0.0,11571,11469,Chen,Night
2024-10-02 14:42:00,L8,Changeover,1.0,208,206,Diya,Day
2024-12-01 16:36:00,P1,No issue,0.0,3686,3294,Evan,Day
2024-11-01 16:08:00,P1,PM,1.0,3225,3208,Evan,Day
2024-10-13 12:05:00,P1,No issue,0.0,9547,9121,Diya,Day
2024-04-10 20:03:00,L8,No issue,0.0,10421,10360,Ben,Day
2024-11-02 14:17:00,T2,No issue,0.0,2018,1762,Diya,Day
2024-02-22 03:11:00,L9,No issue,0.0,9554,9045,Chen,Day
2024-11-17 06:23:00,P1,Changeover,3.0,10116,8715,Evan,Day
2024-10-11 22:45:00,L9,PM,0.0,6547,6124,Chen,Night
2024-12-30 21:11:00,L8,Breakdown,1.0,3565,3523,Chen,Day
2024-10-27 20:17:00,T1,Breakdown,0.0,5061,4830,Asha,Night
2024-06-01 14:48:00,L8,No issue,0.0,11794,11324,Evan,Day
2024-03-23 07:38:00,T1,No issue,0.0,10887,9628,Asha,Night
2024-11-17 00:41:00,T1,Breakdown,0.0,6459,6238,Asha,Day
2024-08-05 00:13:00,L9,Changeover,0.0,6740,5749,Ben,Day
2024-11-03 04:42:00,T2,Breakdown,0.0,5157,4889,Diya,Night
2024-03-02 01:12:00,P1,PM,2.0,9402,8284,Ben,Night
2024-01-16 06:17:00,T2,Quality stop,4.0,8922,8246,Asha,Day
2024-09-26 09:07:00,T2,PM,1.0,10518,9652,Diya,Day
2024-04-06 05:13:00,T1,Changeover,0.0,4052,3698,Chen,Day
2024-05-18 18:58:00,T2,Breakdown,0.0,11581,10214,Evan,Day
2024-08-02 12:45:00,P1,Breakdown,0.0,4845,4615,Asha,Day
2024-12-11 06:25:00,L9,Breakdown,1.0,4864,4528,Asha,Day
2024-12-09 23:42:00,T2,Breakdown,2.0,7004,6781,Asha,Night
2024-11-20 04:21:00,L9,No issue,0.0,7855,6768,Evan,Day
2024-01-29 16:49:00,P1,Quality stop,0.0,855,749,Diya,Night
2024-10-18 19:35:00,P1,No issue,0.0,6586,6168,Ben,Day
2024-07-05 14:38:00,T2,No issue,0.0,3430,3081,Diya,Day
2024-04-01 18:33:00,L8,No issue,0.0,2846,2510,Ben,Night
2024-08-22 02:55:00,L8,No issue,0.0,9294,8326,Evan,Day
2024-04-22 15:59:00,P1,No issue,0.0,928,848,Asha,Day
2024-08-13 23:57:00,P1,Breakdown,0.0,10154,8673,Evan,Night
2024-01-14 22:10:00,T2,Breakdown,0.0,5564,5179,Asha,Night
2024-12-27 23:45:00,T2,Breakdown,1.0,7039,6741,Asha,Day
2024-06-06 08:44:00,L8,Breakdown,0.0,10975,9506,Asha,Day
2024-09-16 15:08:00,T1,No issue,0.0,4207,3905,Ben,Night
2024-11-02 21:42:00,L8,No issue,0.0,4057,3716,Ben,Day
2024-03-24 11:26:00,P1,Breakdown,1.0,8255,8190,Chen,Night
2024-03-27 10:33:00,L8,Breakdown,2.0,123,113,Ben,Day
2024-09-27 17:57:00,L9,No issue,0.0,8717,8629,Ben,Night
2024-11-27 11:16:00,L9,No issue,0.0,11969,11349,Asha,Night
2024-10-13 04:36:00,L9,Breakdown,0.0,10464,9466,Diya,Day
2024-05-11 02:27:00,T2,No issue,0.0,4489,3995,Diya,Day
2024-03-01 18:35:00,L9,No issue,0.0,7392,6544,Ben,Night
2024-05-15 22:22:00,T1,Quality stop,0.0,9909,9893,Evan,Night
2024-10-28 18:40:00,T1,Breakdown,0.0,10985,9449,Diya,Day
2024-07-03 23:18:00,P1,Breakdown,1.0,5706,5125,Asha,Night
2024-11-18 23:41:00,L8,No issue,0.0,4961,4774,Ben,Day
2024-12-20 01:12:00,T2,No issue,0.0,10493,8973,Chen,Day
2024-08-11 02:15:00,T1,Quality stop,1.0,2575,2429,Evan,Night
2024-04-12 08:01:00,T1,No issue,0.0,10948,10743,Chen,Night
2024-12-13 21:25:00,T1,PM,1.0,3260,3240,Chen,Night
2024-08-13 16:23:00,T2,No issue,0.0,8179,8020,Asha,Night
2024-01-25 06:43:00,T2,Changeover,0.0,2760,2492,Asha,Day
2024-10-18 15:59:00,T1,Quality stop,2.0,4995,4417,Diya,Night
2024-10-16 00:21:00,P1,PM,1.0,3873,3806,Asha,Night
2024-09-25 03:59:00,L9,Quality stop,2.0,6951,6534,Ben,Day
2024-04-21 03:46:00,L8,No issue,0.0,120,108,Asha,Day
2024-01-12 21:19:00,T2,Changeover,0.0,6691,5770,Diya,Night
2024-10-13 14:10:00,T1,Breakdown,3.0,7690,7404,Evan,Day
2024-06-29 02:42:00,T2,Quality stop,0.0,8272,7777,Asha,Night
2024-11-12 00:08:00,L8,No issue,0.0,3166,2847,Asha,Night
2024-10-02 00:11:00,T2,No issue,0.0,10901,10311,Asha,Day
2024-06-04 01:34:00,L8,PM,1.0,11735,10435,Chen,Day
2024-12-18 05:31:00,L9,Breakdown,4.0,4174,3606,Evan,Night
2024-11-17 09:52:00,T2,No issue,0.0,5531,4763,Unknown,Night
2024-07-03 08:09:00,L9,Changeover,0.0,4262,3796,Asha,Night
2024-02-09 14:55:00,L8,No issue,0.0,1432,1233,Diya,Night
2024-09-07 23:23:00,P1,Breakdown,4.0,5926,5894,Asha,Night
2024-11-22 03:09:00,T1,Breakdown,3.0,2648,2399,Ben,Night
2024-02-26 21:25:00,T1,No issue,0.0,6104,5484,Asha,Day
2024-02-07 09:47:00,P1,Breakdown,0.0,10021,8664,Chen,Day
2024-05-31 16:25:00,L8,No issue,0.0,5930,5461,Chen,Day
2024-01-21 23:32:00,T1,Breakdown,1.0,698,596,Diya,Day
2024-06-20 05:51:00,L9,Breakdown,1.0,10088,9114,Asha,Night
2024-11-22 04:50:00,L8,Quality stop,4.0,92,90,Asha,Night
2024-07-07 11:28:00,L8,No issue,0.0,152,138,Asha,Night
2024-03-01 05:27:00,T2,PM,0.0,3253,2866,Ben,Day
2024-08-27 10:01:00,P1,PM,1.0,9752,9381,Ben,Day
2024-11-29 20:52:00,T2,Breakdown,1.0,9740,8952,Ben,Night
2024-10-14 05:27:00,L9,PM,2.0,9834,8723,Diya,Night
2024-06-28 02:13:00,L9,Breakdown,3.0,2573,2524,Unknown,Night
2024-11-23 02:48:00,P1,Changeover,1.0,5533,5028,Asha,Day
2024-10-07 00:37:00,L8,Breakdown,3.0,14,13,Asha,Day
2024-01-17 11:53:00,T1,Breakdown,1.0,5725,5670,Ben,Day
2024-06-19 13:43:00,P1,Quality stop,1.0,5088,4611,Asha,Day
2024-09-14 22:01:00,T1,No issue,0.0,2815,2614,Evan,Night
2024-11-11 14:54:00,L8,No issue,0.0,1166,1160,Evan,Day
2024-10-29 12:27:00,P1,Breakdown,2.0,9021,9005,Chen,Day
2024-08-14 23:52:00,T1,No issue,0.0,1112,1110,Diya,Night
2024-04-15 23:15:00,T1,No issue,0.0,5513,4755,Chen,Day
2024-07-04 05:35:00,P1,Changeover,0.0,11725,10500,Chen,Day
2024-09-24 08:53:00,L9,No issue,0.0,3346,3192,Evan,Night
2024-10-24 05:31:00,T1,Changeover,0.0,2562,2405,Diya,Day
2024-12-07 01:04:00,T1,PM,0.0,11995,11026,Diya,Day
2024-03-21 18:11:00,T1,PM,4.0,3918,3582,Asha,Day
2024-05-21 14:00:00,T2,Quality stop,0.0,8567,8057,Ben,Night
2024-06-23 13:22:00,T2,No issue,0.0,3015,2799,Diya,Day
2024-01-13 16:55:00,L8,No issue,0.0,4114,3822,Asha,Day
2024-08-25 17:07:00,P1,No issue,0.0,4381,3792,Ben,Night
2024-12-07 05:57:00,P1,No issue,0.0,10697,9945,Asha,Day
2024-11-06 13:53:00,L9,PM,2.0,10498,9654,Chen,Night
2024-06-11 09:08:00,T2,No issue,0.0,3861,3600,Evan,Day
2024-09-18 07:21:00,L9,Quality stop,0.0,1426,1273,Unknown,Night
2024-07-26 03:39:00,T1,Quality stop,0.0,9753,9667,Ben,Night
2024-11-29 18:07:00,T1,No issue,0.0,6777,6652,Ben,Night
2024-08-08 05:19:00,L8,Breakdown,0.0,10121,9893,Ben,Day
2024-09-25 08:28:00,T2,No issue,0.0,7739,6849,Chen,Night
2024-01-05 08:56:00,L8,No issue,0.0,6607,5713,Chen,Night
2024-12-10 02:34:00,P1,Breakdown,1.0,6204,5644,Ben,Day
2024-04-08 18:59:00,T1,No issue,0.0,8640,8395,Ben,Night
2024-06-14 22:47:00,L9,Quality stop,0.0,3031,3019,Ben,Day
2024-06-10 21:25:00,T1,No issue,0.0,247,211,Evan,Night
2024-02-19 23:52:00,T1,No issue,0.0,11485,9785,Unknown,Day
2024-07-10 23:28:00,T1,Breakdown,1.0,4089,3845,Asha,Day
2024-01-15 07:20:00,L8,Breakdown,4.0,3309,3207,Ben,Day
2024-02-01 06:53:00,P1,Changeover,3.0,10485,10485,Asha,Day
2024-11-07 16:03:00,L9,PM,1.0,5044,4599,Diya,Night
2024-03-18 16:48:00,T2,Changeover,0.0,1271,1201,Chen,Night
2024-04-28 20:56:00,L8,Quality stop,1.0,8640,8233,Asha,Day
2024-05-02 07:12:00,T2,No issue,0.0,6419,5955,Ben,Night
2024-07-29 08:50:00,L8,Changeover,1.0,1036,962,Evan,Night
2024-02-09 08:15:00,L9,Breakdown,1.0,950,838,Ben,Day
2024-10-09 00:20:00,L9,Breakdown,3.0,8591,7524,Asha,Day
2024-01-09 18:36:00,P1,Breakdown,1.0,4036,3703,Asha,Day
2024-05-03 10:12:00,T2,Quality stop,1.0,11393,10593,Ben,Day
2024-05-29 07:53:00,T1,No issue,0.0,11041,9744,Ben,Day
2024-02-09 23:46:00,L9,PM,0.0,8088,7647,Asha,Night
2024-04-17 02:46:00,T1,PM,3.0,3387,2911,Evan,Day
2024-12-11 12:12:00,L8,Quality stop,0.0,3726,3423,Asha,Day
2024-01-04 20:27:00,T2,No issue,0.0,3332,3241,Evan,Night
2024-07-11 03:16:00,L8,No issue,0.0,10306,9442,Diya,Day
2024-12-05 04:31:00,L8,No issue,0.0,2436,2131,Chen,Night
2024-06-30 15:45:00,L9,PM,1.0,1630,1482,Chen,Night
2024-07-27 12:18:00,T1,PM,0.0,752,688,Asha,Day
2024-07-11 16:50:00,T2,No issue,0.0,4153,3797,Chen,Day
2024-12-05 19:28:00,L8,No issue,0.0,6992,6342,Chen,Day
2024-09-28 09:24:00,P1,Breakdown,0.0,10033,9543,Evan,Night
2024-03-31 04:17:00,P1,No issue,0.0,9013,8634,Chen,Night
2024-04-14 02:26:00,T2,No issue,0.0,3183,2850,Asha,Day
2024-10-30 14:59:00,T2,Breakdown,0.0,7861,7292,Chen,Day
2024-02-08 17:40:00,L8,PM,1.0,10,8,Chen,Day
2024-12-04 08:50:00,L9,Breakdown,0.0,7509,7169,Evan,Day
2024-11-01 05:43:00,L9,No issue,0.0,11563,10921,Asha,Day
2024-02-21 16:41:00,T2,No issue,0.0,8459,7759,Chen,Day
2024-11-17 02:26:00,L8,Breakdown,0.0,5236,4740,Chen,Night
2024-07-26 17:54:00,T2,No issue,0.0,1544,1359,Chen,Day
2024-08-05 20:22:00,L9,No issue,0.0,7769,7515,Chen,Night
2024-02-07 23:54:00,P1,No issue,0.0,6380,5690,Chen,Day
2024-11-15 23:05:00,L9,No issue,0.0,10090,9394,Diya,Day
2024-06-07 00:39:00,L8,PM,1.0,2815,2478,Chen,Day
2024-04-25 20:46:00,P1,Breakdown,0.0,4571,4014,Diya,Day
2024-10-02 17:49:00,P1,PM,1.0,3109,2741,Chen,Day
2024-04-07 02:57:00,L8,No issue,0.0,4715,4309,Chen,Night
2024-10-05 14:43:00,T1,No issue,0.0,5730,5229,Evan,Night
2024-01-23 07:05:00,T1,Breakdown,0.0,10290,9238,Chen,Night
2024-04-24 15:43:00,T1,Quality stop,0.0,11949,10972,Diya,Night
2024-03-15 10:26:00,L8,No issue,0.0,1036,956,Asha,Day
2024-12-17 06:35:00,L9,Quality stop,1.0,6957,6737,Asha,Day
2024-03-09 10:32:00,P1,No issue,0.0,9692,9034,Diya,Night
2024-05-04 19:52:00,P1,Changeover,1.0,10421,9501,Asha,Day
2024-06-12 09:41:00,T1,Quality stop,2.0,10071,8938,Evan,Night
2024-11-21 01:01:00,T2,PM,0.0,6704,6007,Ben,Day
2024-04-11 21:27:00,T1,PM,2.0,6790,6355,Diya,Night
2024-04-21 05:14:00,P1,Breakdown,0.0,3496,3261,Ben,Night
2024-10-11 11:21:00,P1,No issue,0.0,2183,1862,Asha,Night
2024-10-23 23:55:00,T1,No issue,0.0,1365,1297,Chen,Day
2024-11-20 05:32:00,T1,PM,1.0,756,679,Asha,Day
2024-02-01 18:37:00,T1,No issue,0.0,2467,2327,Asha,Night
2024-01-20 13:27:00,L8,Breakdown,2.0,1705,1588,Ben,Day
2024-07-23 05:41:00,L9,Quality stop,2.0,4144,4119,Chen,Night
2024-09-24 16:30:00,T2,Breakdown,2.0,11701,10106,Unknown,Day
2024-09-22 07:07:00,L9,Changeover,3.0,5188,4508,Asha,Day
2024-05-19 16:00:00,L9,Breakdown,0.0,3927,3878,Unknown,Night
2024-01-26 16:37:00,L8,Breakdown,0.0,5825,5049,Ben,Night
2024-11-07 10:05:00,T2,No issue,0.0,2266,2210,Asha,Day
2024-10-11 09:37:00,L8,No issue,0.0,6801,5856,Asha,Day
2024-06-29 17:17:00,P1,No issue,0.0,311,296,Diya,Night
2024-05-05 00:32:00,T2,No issue,0.0,6123,5637,Asha,Night
2024-04-18 11:26:00,L8,No issue,0.0,11203,10721,Chen,Day
2024-08-02 13:28:00,L8,Changeover,0.0,6851,6194,Evan,Day
2024-04-23 18:01:00,T2,PM,4.0,5918,5608,Chen,Day
2024-09-10 07:23:00,T2,Breakdown,0.0,11048,9863,Asha,Night
2024-02-04 18:07:00,L9,PM,1.0,6641,6327,Ben,Day
2024-04-22 18:05:00,P1,Breakdown,1.0,9541,9218,Evan,Night
2024-05-30 22:19:00,T1,No issue,0.0,7452,6480,Unknown,Day
2024-01-01 00:10:00,L8,No issue,0.0,2551,2376,Diya,Day
2024-03-05 10:00:00,T1,No issue,0.0,9375,8387,Evan,Day
2024-08-11 01:03:00,T1,Breakdown,1.0,8925,8388,Diya,Night
2024-06-02 22:22:00,L8,No issue,0.0,784,714,Chen,Day
2024-08-08 19:52:00,L8,No issue,0.0,10497,9423,Diya,Day
2024-09-02 05:13:00,L8,Changeover,2.0,2844,2486,Chen,Day
2024-12-19 06:12:00,P1,PM,0.0,1722,1546,Diya,Night
2024-10-27 23:10:00,T1,Breakdown,1.0,3162,2692,Ben,Night
2024-01-13 12:41:00,T1,Changeover,2.0,1965,1725,Asha,Night
2024-06-22 15:57:00,L8,No issue,0.0,1675,1433,Asha,Day
2024-07-27 00:23:00,L9,PM,0.0,7901,6783,Diya,Day
2024-11-21 11:22:00,L8,Breakdown,1.0,8090,7201,Asha,Day
2024-11-08 20:34:00,T1,No issue,0.0,11878,10710,Ben,Night
2024-10-26 00:36:00,L9,Changeover,1.0,3155,3137,Ben,Night
2024-08-17 05:22:00,L8,Quality stop,1.0,8397,7403,Diya,Day
2024-12-06 05:11:00,P1,No issue,0.0,11639,10477,Ben,Night
2024-08-26 00:22:00,L9,No issue,0.0,8817,7877,Chen,Night
2024-05-10 19:17:00,L9,No issue,0.0,4059,3742,Chen,Night
2024-02-04 17:01:00,P1,Breakdown,0.0,11338,11173,Chen,Night
2024-06-02 09:36:00,L8,Changeover,1.0,309,291,Chen,Night
2024-05-10 05:37:00,T2,No issue,0.0,628,577,Evan,Day
2024-02-27 17:17:00,L8,Quality stop,0.0,9513,8952,Ben,Night
2024-11-11 01:27:00,P1,No issue,0.0,3179,2823,Chen,Day
2024-01-10 09:59:00,T2,No issue,0.0,8921,8602,Diya,Day
2024-03-21 16:24:00,T2,No issue,0.0,6664,5990,Diya,Day
2024-05-28 10:25:00,T2,PM,2.0,10316,10215,Evan,Day
2024-10-11 23:48:00,P1,No issue,0.0,7678,6691,Diya,Day
2024-12-03 03:39:00,L9,No issue,0.0,4709,4013,Chen,Night
2024-03-27 03:17:00,P1,Breakdown,2.0,9593,9381,Ben,Day
2024-03-22 14:34:00,T2,No issue,0.0,10570,9745,Diya,Day
2024-12-05 13:48:00,T1,Breakdown,3.0,3643,3536,Diya,Night
2024-12-12 11:40:00,P1,Breakdown,1.0,7784,7079,Asha,Night
2024-01-20 02:00:00,L9,No issue,0.0,8278,7053,Ben,Day
2024-01-19 21:42:00,L8,PM,4.0,3518,3406,Diya,Day
2024-01-06 20:39:00,L9,PM,0.0,10453,9515,Unknown,Day
2024-02-17 13:35:00,T2,No issue,0.0,549,538,Asha,Day
2024-02-28 23:33:00,T1,No issue,0.0,7074,6213,Asha,Day
2024-07-29 23:17:00,T2,PM,0.0,879,854,Evan,Day
2024-04-08 09:19:00,L8,Changeover,2.0,4545,4084,Evan,Day
2024-01-23 03:41:00,T1,PM,2.0,2588,2479,Diya,Night
2024-05-17 12:51:00,T1,No issue,0.0,1442,1264,Ben,Day
2024-11-01 06:03:00,T1,Changeover,0.0,11389,10226,Diya,Day
2024-07-06 05:53:00,L8,No issue,0.0,8396,7889,Asha,Night
2024-05-05 10:55:00,L8,Breakdown,0.0,6932,6058,Ben,Night
2024-01-19 06:42:00,T1,PM,0.0,1942,1899,Asha,Day
2024-04-20 20:20:00,T1,Breakdown,0.0,6956,6342,Ben,Day
2024-11-11 09:45:00,L9,Breakdown,3.0,5766,5374,Ben,Day
2024-06-01 00:15:00,P1,No issue,0.0,9097,8310,Diya,Day
2024-05-27 15:04:00,L8,Breakdown,2.0,2770,2741,Diya,Night
2024-06-02 17:54:00,L9,No issue,0.0,9143,8352,Asha,Day
2024-07-11 17:49:00,T2,Breakdown,2.0,9726,9095,Diya,Night
2024-07-15 04:40:00,T1,Quality stop,4.0,9221,8600,Evan,Day
2024-02-04 11:45:00,L9,Breakdown,1.0,6055,5653,Diya,Day
2024-05-18 02:21:00,T1,PM,3.0,10809,9529,Chen,Day
2024-12-07 13:47:00,L8,No issue,0.0,3550,3530,Asha,Day
2024-04-26 03:41:00,L9,No issue,0.0,11951,11646,Chen,Night
2024-01-05 20:29:00,L9,Changeover,0.0,8432,7559,Asha,Day
2024-11-01 10:49:00,L8,PM,0.0,688,611,Chen,Night
2024-07-03 06:46:00,P1,No issue,0.0,1226,1055,Asha,Day
2024-08-03 12:18:00,T2,No issue,0.0,11305,10467,Diya,Night
2024-03-30 12:53:00,T1,Changeover,1.0,7264,6914,Diya,Night
2024-04-13 08:36:00,L9,No issue,0.0,10004,9346,Chen,Day
2024-05-25 02:16:00,T1,Breakdown,0.0,5458,5044,Evan,Night
2024-05-30 20:33:00,T1,No issue,0.0,2776,2510,Evan,Day
2024-02-21 06:06:00,L9,PM,1.0,2712,2417,Diya,Day
2024-01-13 07:46:00,T2,No issue,0.0,8225,8062,Ben,Day
2024-05-18 17:26:00,L8,No issue,0.0,4887,4398,Diya,Day
2024-05-02 01:58:00,L9,Quality stop,0.0,2322,2001,Evan,Night
2024-11-29 00:40:00,L9,PM,2.0,4198,4019,Asha,Day
2024-12-28 21:21:00,L9,No issue,0.0,10728,10484,Asha,Day
2024-09-21 02:42:00,P1,PM,2.0,5301,4908,Evan,Day
2024-08-14 18:38:00,L8,Changeover,0.0,4830,4688,Unknown,Day
2024-12-02 04:05:00,T2,No issue,0.0,297,295,Ben,Day
2024-07-18 07:21:00,L9,No issue,0.0,7202,6988,Ben,Day
2024-02-10 16:52:00,T1,No issue,0.0,29,27,Evan,Night
2024-01-18 06:08:00,T2,No issue,0.0,2920,2820,Chen,Night
2024-06-08 03:50:00,L8,Breakdown,2.0,1659,1540,Chen,Night
2024-01-02 00:44:00,L8,No issue,0.0,10921,10149,Evan,Day
2024-06-08 13:46:00,L8,Quality stop,1.0,7240,6599,Diya,Day
2024-08-28 14:36:00,L8,No issue,0.0,6020,5269,Diya,Night
2024-11-01 13:08:00,T2,No issue,0.0,4143,3777,Diya,Night
2024-08-29 01:07:00,T2,Quality stop,2.0,10150,8747,Diya,Day
2024-01-26 17:29:00,T1,Changeover,1.0,393,348,Diya,Day
2024-05-18 14:32:00,P1,No issue,0.0,8553,7319,Diya,Day
2024-05-09 23:04:00,T2,No issue,0.0,8624,8072,Chen,Day
2024-10-20 01:45:00,L8,Breakdown,3.0,9326,8052,Diya,Day
2024-09-25 05:37:00,T1,No issue,0.0,1573,1415,Asha,Day
2024-02-27 20:17:00,T2,No issue,0.0,6896,6342,Evan,Night
2024-01-25 09:00:00,L9,No issue,0.0,1854,1753,Chen,Night
2024-06-03 13:00:00,T2,Quality stop,0.0,854,764,Chen,Day
2024-03-27 16:15:00,L8,No issue,0.0,6037,5865,Asha,Day
2024-10-04 15:01:00,T2,PM,0.0,2195,2010,Chen,Day
2024-06-05 01:35:00,L9,PM,4.0,9138,8655,Asha,Day
2024-02-08 09:09:00,P1,Breakdown,1.0,1074,939,Chen,Night
2024-06-25 21:25:00,T1,No issue,0.0,634,613,Ben,Day
2024-10-15 10:15:00,L9,Quality stop,1.0,4836,4257,Diya,Day
2024-12-28 08:08:00,T2,Changeover,0.0,11526,10918,Ben,Day
2024-08-14 08:53:00,L9,Breakdown,1.0,11868,10201,Evan,Day
2024-04-12 23:31:00,L8,Quality stop,2.0,1749,1524,Asha,Day
2024-06-13 23:27:00,L9,Quality stop,0.0,10863,9444,Ben,Night
2024-02-12 11:47:00,P1,Quality stop,0.0,5770,5112,Asha,Day
2024-04-09 17:53:00,T2,Breakdown,2.0,5647,5270,Ben,Day
2024-07-18 15:05:00,L8,Changeover,0.0,5163,4988,Evan,Night
2024-03-28 00:42:00,T2,No issue,0.0,3745,3494,Asha,Day
2024-08-23 03:54:00,P1,PM,0.0,9382,8995,Unknown,Day
2024-01-06 06:37:00,T2,No issue,0.0,2217,2195,Asha,Day
2024-01-01 03:27:00,T2,No issue,0.0,9260,9165,Chen,Day
2024-07-04 05:45:00,L8,No issue,0.0,11340,11211,Asha,Day
2024-11-05 04:21:00,P1,Changeover,2.0,11174,9964,Ben,Night
2024-08-01 05:02:00,L8,Changeover,0.0,882,785,Unknown,Day
2024-12-01 13:51:00,L9,No issue,0.0,2765,2422,Chen,Night
2024-08-19 19:25:00,T1,No issue,0.0,7636,7631,Chen,Day
2024-08-23 23:46:00,L9,No issue,0.0,7266,6563,Ben,Day
2024-01-30 18:28:00,P1,Breakdown,0.0,1567,1556,Ben,Day
2024-12-06 06:25:00,P1,Breakdown,0.0,9453,8525,Ben,Day
2024-06-08 06:26:00,T1,Quality stop,1.0,10213,10032,Diya,Night
2024-11-05 13:50:00,L9,No issue,0.0,4122,3709,Diya,Day
2024-07-02 10:03:00,T2,Quality stop,2.0,9236,8695,Chen,Day
2024-08-19 03:01:00,T2,Breakdown,1.0,9539,8190,Chen,Day
2024-02-28 05:35:00,T1,PM,0.0,10436,9424,Asha,Night
2024-03-08 22:14:00,T2,No issue,0.0,715,670,Asha,Night
2024-11-29 03:08:00,T1,Breakdown,4.0,3126,3006,Asha,Day
2024-08-13 11:17:00,T2,PM,1.0,11085,10734,Chen,Night
2024-03-19 04:15:00,L8,PM,1.0,6652,6539,Asha,Day
2024-12-30 23:52:00,P1,Quality stop,3.0,10009,9045,Chen,Day
